0.0,-67.82207914163013,98.99993889105507,76.86764419714594,1.1602252019096622e-14,89.95437383553926
0.0,-66.94772532465974,104.29663960451158,81.28999109363207,1.1029515143419247e-14,89.95437383553926
0.0,-66.41499102767068,109.33062752147818,85.7912447136096,1.045613326693613e-14,89.95437383553926
0.0,-66.25084356823767,114.12090173394017,90.41737146663858,9.882005171357533e-15,89.95437383553926
0.0,-80.39643757745178,58.55410786380695,48.996171605719475,1.5031387632812527e-14,89.95437383553926
0.0,-77.24598363226194,66.88413411463597,54.17574391135866,1.4460056742264092e-14,89.95437383553926
0.0,-74.61490035373319,74.34033990757413,59.00086642576806,1.3888876845051457e-14,89.95437383553926
0.0,-72.39972369902921,81.15943564129068,63.60478550478064,1.3317643401133137e-14,89.95437383553926
0.0,-70.54494657794885,87.48503069502057,68.07560343743017,1.2746207877119795e-14,89.95437383553926
0.0,-69.02240799015868,93.41068607645651,72.47872023107597,1.2174447660325013e-14,89.95437383553926
